;Column Labels;;;;;;;;;;;;
Row Labels;A;B;C;D;E;F;G;H;I;J;K;L;Grand Total
8248;0;0;0;1;0;1;0;1;0;0;0;0;3
8249;0;0;0;0;0;0;0;0;0;0;0;0;0
8250;0;1;0;1;0;1;0;1;1;0;0;0;5
8251;0;0;0;0;0;0;0;0;0;0;0;0;0
8252;0;0;0;1;0;1;0;0;1;0;0;0;3
8253;0;0;0;8;0;2;0;0;6;0;0;0;16
8254;0;0;0;0;0;0;3;0;0;0;0;0;3
8255;0;0;0;0;0;0;0;0;0;0;0;0;0
8256;0;7;0;7;0;0;0;0;0;0;1;0;15
8257;0;0;0;0;0;0;0;0;0;0;0;0;0
8258;0;0;0;0;0;0;0;0;0;0;0;0;0
8259;0;0;0;0;0;1;1;0;0;0;0;0;2
8260;0;0;0;0;0;0;0;0;0;0;0;0;0
8261;0;0;0;0;0;0;0;0;0;0;0;0;0
8262;0;0;0;1;0;0;0;2;1;0;0;0;4
8263;0;0;0;2;0;1;0;0;1;0;0;0;4
8264;0;0;0;1;0;0;0;0;1;0;0;0;2
8265;0;0;0;0;0;0;0;0;0;0;0;0;0
8266;0;0;0;4;0;2;0;0;3;0;0;0;9
8267;0;0;0;0;0;0;0;0;0;0;0;0;0
8268;0;0;0;0;0;3;0;0;0;0;0;0;3
8269;0;0;0;2;0;0;0;0;2;0;0;0;4
8270;0;0;0;0;0;0;0;0;0;0;0;0;0
8271;0;0;0;2;0;0;0;0;2;0;0;0;4
8272;0;0;0;1;0;1;0;0;0;0;0;0;2
8273;0;0;0;0;0;0;0;0;0;0;0;0;0
8274;0;0;0;0;0;0;0;0;0;0;0;0;0
8275;0;0;0;2;0;0;2;0;0;0;0;0;4
8276;0;1;1;0;0;0;0;1;1;1;0;0;5
8277;1;0;0;0;0;1;0;0;0;0;0;0;2
8278;0;0;0;0;0;0;0;0;0;0;0;0;0
8279;0;2;0;0;0;0;0;0;1;0;0;0;3
8280;0;0;0;0;0;0;0;0;0;0;0;0;0
8281;0;0;0;0;0;0;0;1;0;0;2;0;3
8282;4;0;3;4;0;0;0;6;0;3;0;0;20
8283;0;0;0;0;0;0;0;0;0;0;0;0;0
8284;0;0;0;0;0;1;1;0;0;0;0;0;2
8285;0;0;0;0;0;0;0;0;0;0;0;0;0
8286;0;0;0;5;0;4;0;0;1;0;0;0;10
8287;0;0;0;1;0;1;0;0;0;0;0;0;2
8288;0;0;0;0;0;0;0;0;0;0;0;0;0
8289;0;0;1;0;0;0;0;3;0;0;0;0;4
8290;0;0;0;1;0;2;0;3;1;0;0;0;7
8291;0;0;0;2;0;1;1;0;0;0;0;0;4
8292;0;0;0;1;0;0;0;0;1;0;0;0;2
8293;0;0;0;0;0;0;0;0;0;0;0;0;0
8294;0;0;0;0;0;0;0;0;0;0;0;0;0
8295;0;0;0;1;0;1;0;1;0;0;0;0;3
8296;0;0;0;0;0;0;0;0;0;0;0;0;0
8297;0;0;0;2;0;1;0;0;1;0;0;0;4
8298;0;0;0;3;0;2;0;0;1;0;0;0;6
8299;0;0;0;3;0;2;1;1;1;0;0;0;8
8300;0;0;0;2;0;1;1;0;0;0;0;0;4
8301;0;0;0;0;0;0;0;0;0;0;0;0;0
8302;1;0;0;0;0;1;0;0;0;0;0;0;2
8303;0;0;0;0;0;0;0;0;0;0;0;0;0
8304;0;0;0;1;0;3;0;3;0;0;0;0;7
8305;0;0;0;0;0;0;0;0;0;0;0;0;0
8306;1;0;0;0;0;2;0;1;1;0;0;0;5
8307;0;0;0;0;0;0;0;0;0;0;0;0;0
8308;0;0;0;1;0;1;0;0;0;0;0;0;2
8309;0;0;0;0;0;0;0;0;0;0;0;0;0
8310;1;0;0;2;0;3;0;0;0;0;0;0;6
8311;0;0;0;0;0;1;1;0;0;0;0;0;2
8312;0;0;0;0;0;0;0;0;0;0;0;0;0
8313;1;0;2;1;0;4;0;1;0;0;0;0;9
8314;1;0;0;1;0;2;0;1;0;0;0;0;5
8315;0;0;1;1;0;0;0;1;1;1;0;0;5
8316;3;0;0;1;0;4;0;0;0;0;0;0;8
8317;0;0;0;5;0;3;2;0;4;0;2;0;16
8318;0;0;0;3;0;3;0;0;0;0;0;0;6
8319;0;0;0;0;0;0;0;0;0;0;0;0;0
8320;0;0;0;0;0;0;0;0;0;0;0;0;0
8321;0;0;0;0;0;0;0;0;0;0;0;0;0
8322;0;0;0;2;0;1;0;0;1;0;0;0;4
8323;0;0;0;0;0;0;0;0;0;0;0;0;0
8324;0;0;0;2;0;0;0;0;2;0;0;0;4
8325;0;4;0;0;0;0;0;3;1;0;0;3;11
8326;0;0;0;0;0;0;0;0;0;0;0;0;0
8327;0;0;0;2;0;2;0;0;0;0;0;0;4
8328;0;0;0;0;0;0;0;0;0;0;0;0;0
8329;1;0;0;1;0;5;2;3;0;0;0;0;12
8330;0;0;0;2;0;0;0;0;2;0;0;0;4
8331;0;0;0;5;0;0;0;0;5;0;0;0;10
8332;0;0;0;0;0;0;0;0;0;0;0;0;0
8333;1;0;0;1;0;0;0;0;0;0;1;0;3
8334;0;0;0;3;0;2;0;0;1;0;0;0;6
8335;0;0;0;0;0;1;1;0;0;0;0;0;2
8336;0;0;0;0;0;0;0;0;0;0;0;0;0
8337;0;0;0;1;0;1;0;0;3;0;0;0;5
8338;0;0;0;1;0;0;0;0;1;0;0;0;2
8339;0;0;0;0;0;0;0;0;0;0;0;0;0
8340;0;0;0;2;0;0;1;0;1;0;0;0;4
8341;0;0;0;2;0;1;0;0;1;0;0;0;4
8342;0;0;0;3;0;3;0;0;2;0;0;0;8
8343;0;0;0;1;0;1;0;1;1;0;0;0;4
8344;0;0;1;0;0;0;0;2;0;1;0;0;4
8345;1;0;1;1;0;3;2;1;0;0;0;0;9
8346;0;0;0;0;0;0;0;0;0;0;0;0;0
8347;0;0;0;0;0;0;0;0;0;0;0;0;0
8348;0;1;0;1;0;0;0;0;2;0;0;0;4
8349;0;0;0;2;0;0;0;0;2;0;1;0;5
8350;0;0;0;0;0;5;0;5;0;0;0;0;10
8351;1;0;0;2;0;2;0;0;1;0;0;0;6
8352;0;0;0;1;0;1;0;1;1;0;0;0;4
8353;0;0;0;2;0;2;0;0;0;0;0;0;4
8354;0;0;0;0;0;0;0;0;0;0;0;0;0
8355;0;0;0;0;0;0;0;0;0;0;0;0;0
8356;0;0;0;0;0;0;0;0;0;0;0;0;0
8357;0;0;0;1;0;2;0;1;0;0;0;0;4
8358;0;0;0;0;0;0;0;0;0;0;0;0;0
8359;0;0;0;2;0;0;1;0;1;0;0;0;4
8360;0;0;0;1;0;0;0;0;1;0;0;0;2
8361;0;0;0;0;0;0;0;0;0;0;0;0;0
8362;0;0;0;0;0;0;0;0;0;0;0;0;0
8363;1;0;0;1;0;1;0;0;1;0;0;0;4
8364;0;0;0;2;0;1;0;0;1;0;0;0;4
8365;0;0;0;3;0;0;1;0;2;0;0;0;6
8366;0;0;0;2;0;1;0;0;1;0;0;0;4
8367;0;0;0;0;0;0;0;0;0;0;0;0;0
8368;0;1;0;3;0;0;0;0;2;0;0;0;6
8369;0;0;0;2;0;0;0;0;2;0;0;0;4
8370;0;0;0;0;0;0;0;0;0;0;0;0;0
8371;0;0;0;3;0;1;1;0;1;0;0;0;6
8372;0;0;0;3;0;1;1;0;2;0;0;0;7
8373;0;0;0;2;0;1;0;1;1;0;0;0;5
8374;0;0;0;2;0;0;1;0;1;0;0;0;4
8375;0;0;0;0;0;0;0;0;0;0;0;0;0
8376;0;0;0;0;0;0;0;0;0;0;0;0;0
8377;0;0;1;4;0;0;0;1;4;1;0;0;11
8378;0;0;0;2;0;1;1;1;1;0;0;0;6
8379;0;0;0;0;0;0;0;0;0;0;0;0;0
8380;0;0;0;0;0;0;0;0;0;0;0;0;0
8381;0;0;0;0;0;2;2;0;0;0;0;0;4
8382;0;0;0;0;0;0;0;0;0;0;0;0;0
8383;0;0;0;0;0;1;1;0;0;0;0;0;2
8384;0;0;0;0;0;0;0;0;0;0;0;0;0
8385;0;0;0;5;0;1;2;0;2;0;0;0;10
8386;0;0;0;0;0;0;0;0;0;0;0;0;0
8387;0;0;0;1;0;0;0;0;1;0;0;0;2
8388;0;0;0;0;0;0;0;0;0;0;0;0;0
8389;0;0;0;3;0;0;1;0;2;0;0;0;6
8390;1;0;0;2;0;1;0;0;0;0;0;0;4
8391;2;1;2;9;0;9;8;9;3;0;0;1;44
8392;0;0;0;0;0;0;0;0;0;0;0;0;0
8393;0;0;0;0;0;4;0;4;0;0;0;0;8
8394;0;0;0;1;0;1;0;0;0;0;0;0;2
8395;0;0;0;0;0;0;0;0;0;0;0;0;0
8396;0;0;0;1;0;0;0;0;1;0;0;0;2
8397;0;0;0;0;0;0;0;0;0;0;0;0;0
8398;2;0;0;0;0;3;0;1;1;0;0;0;7
8399;0;0;0;1;0;1;0;0;0;0;0;0;2
8400;0;0;0;0;0;0;0;0;0;0;0;0;0
8401;1;0;0;1;0;2;0;0;0;0;0;0;4
8402;0;0;0;2;0;2;0;0;0;0;0;0;4
8403;0;0;0;3;0;2;0;0;1;0;0;0;6
8404;0;0;0;0;0;0;0;0;0;0;0;0;0
8405;1;0;0;3;0;2;0;1;2;0;0;0;9
8406;0;0;0;0;0;1;1;0;0;0;0;0;2
8407;0;0;0;0;0;0;0;0;0;0;0;0;0
8408;0;0;0;0;0;0;0;0;0;0;0;0;0
8409;0;0;0;2;0;1;0;0;1;0;0;0;4
8410;0;0;0;2;0;1;2;1;1;0;0;0;7
8411;0;7;0;3;0;0;0;0;3;0;0;7;20
8412;0;0;0;0;0;0;0;0;0;0;0;0;0
8413;1;0;0;1;0;2;0;1;0;0;0;0;5
8414;1;0;0;1;0;2;0;0;1;0;0;0;5
8415;1;0;0;0;0;1;0;0;0;0;0;0;2
8416;0;0;0;0;0;0;0;0;0;0;0;0;0
8417;0;0;0;0;0;0;0;0;0;0;0;0;0
8418;0;0;0;0;0;0;0;0;0;0;0;0;0
8419;0;0;0;0;0;1;1;0;0;0;0;0;2
8420;0;0;0;0;0;0;0;0;0;0;0;0;0
8421;0;0;0;2;0;1;1;1;1;0;0;0;6
8422;0;0;0;2;0;1;0;0;1;0;0;0;4
8423;0;0;0;1;0;2;0;1;0;0;0;0;4
8424;1;0;0;2;0;1;0;0;2;0;0;0;6
8425;0;0;0;0;0;0;0;0;0;0;0;0;0
8426;0;0;0;2;0;1;0;0;1;0;0;0;4
8427;1;0;0;1;0;1;0;0;1;0;0;0;4
8428;0;0;0;0;0;0;0;0;0;0;0;0;0
8429;0;0;0;1;0;1;0;1;1;0;0;0;4
8430;0;0;0;2;0;1;0;0;1;0;0;0;4
8431;0;0;0;5;0;2;3;2;0;0;0;0;12
8432;0;0;0;1;0;1;0;0;0;0;1;0;3
8433;0;0;0;3;0;1;0;0;2;0;0;0;6
8434;0;0;0;2;0;1;1;0;2;0;0;0;6
8435;0;0;0;0;0;0;0;0;0;0;0;0;0
8436;0;0;0;1;0;0;0;0;1;0;0;0;2
8437;0;0;0;0;0;0;0;0;0;0;0;0;0
8438;0;0;0;4;0;2;0;0;2;0;0;0;8
8439;0;0;0;0;0;0;0;0;0;0;0;0;0
8440;0;0;0;1;0;1;1;1;2;0;0;0;6
8441;0;0;0;0;0;0;0;0;0;0;0;0;0
8442;0;0;0;0;0;0;0;0;0;0;0;0;0
8443;0;4;0;0;0;7;0;0;0;0;0;0;11
8444;0;1;0;2;0;0;0;0;1;0;0;0;4
8445;0;0;0;3;0;1;0;0;2;0;0;0;6
8446;0;0;0;0;0;0;0;0;0;0;0;0;0
8447;0;0;0;1;1;1;0;2;0;0;0;0;5
8448;0;0;0;2;0;0;0;0;2;0;0;0;4
8449;1;0;0;0;0;2;0;0;0;0;0;0;3
8450;0;0;0;0;0;0;0;0;0;0;0;0;0
8451;0;0;0;0;0;0;0;0;0;0;0;0;0
8452;0;0;0;2;0;0;1;0;1;0;0;0;4
8453;0;0;0;2;0;2;0;0;1;0;0;0;5
8454;0;0;0;1;0;2;1;2;0;0;0;0;6
8455;0;0;0;0;0;0;0;0;0;0;0;0;0
8456;1;0;0;1;0;1;0;0;1;0;0;0;4
8457;1;0;0;1;0;1;1;1;1;0;0;0;6
8458;0;0;0;0;0;2;0;2;0;0;0;0;4
8459;0;0;0;0;0;0;0;0;0;0;0;0;0
8460;0;10;2;1;2;14;0;12;1;0;0;0;42
8461;0;0;0;1;0;1;2;1;0;0;0;0;5
8462;1;0;0;1;0;2;0;0;0;0;0;0;4
8463;0;0;0;2;0;2;0;0;0;0;0;0;4
8464;0;0;0;2;0;0;2;0;0;0;0;0;4
8465;0;0;0;0;0;0;0;0;0;0;0;0;0
8466;0;0;0;1;0;2;0;1;0;0;0;0;4
8467;0;0;0;1;0;0;0;0;1;0;0;0;2
8468;0;0;0;0;0;0;0;0;0;0;0;0;0
8469;0;0;0;0;0;0;0;0;0;0;1;0;1
8470;0;0;0;0;0;0;0;0;0;0;0;0;0
8471;0;0;0;0;0;1;1;0;0;0;0;0;2
8472;0;0;0;0;0;0;0;0;0;0;0;0;0
8473;0;0;0;2;0;2;0;2;2;0;0;0;8
8474;0;0;0;2;0;0;1;0;1;0;0;0;4
8475;0;0;0;1;0;0;0;0;1;0;0;0;2
8476;0;0;0;0;0;0;0;0;0;0;0;0;0
8477;0;0;0;2;0;1;0;0;1;0;0;0;4
8478;0;1;0;1;0;2;0;0;0;0;0;0;4
8479;0;0;0;1;0;1;0;1;1;0;0;0;4
8480;0;0;0;7;0;3;0;2;4;0;0;0;16
8481;0;0;0;1;0;0;0;0;1;0;0;0;2
8482;0;0;0;0;0;0;0;0;0;0;0;0;0
8483;0;0;0;0;0;0;0;0;0;0;0;0;0
8484;0;0;0;0;0;0;0;0;0;0;0;0;0
8485;0;0;0;0;0;0;0;0;0;0;0;0;0
8486;0;0;0;0;0;0;0;0;0;0;0;0;0
8487;0;0;1;1;0;0;0;1;1;1;0;0;5
8488;0;0;0;0;0;0;0;0;0;0;0;0;0
8489;0;0;0;0;0;0;0;0;0;0;0;0;0
8490;0;0;0;0;0;0;0;0;0;0;0;0;0
8491;0;0;1;1;0;0;0;1;1;1;2;0;7
8492;0;0;0;0;0;0;0;0;0;0;0;0;0
8493;0;0;0;1;0;0;0;0;1;0;0;0;2
8494;0;0;0;0;0;0;0;0;0;0;0;0;0
8495;0;0;0;0;0;0;0;0;0;0;0;0;0
8496;1;0;0;0;0;1;0;0;0;0;0;0;2
8497;0;0;0;0;0;0;0;0;0;0;0;0;0
8498;0;0;0;0;0;0;0;0;0;0;0;0;0
8499;5;0;0;0;0;6;0;1;1;0;0;0;13
8500;0;0;0;2;0;0;0;0;2;0;0;0;4
8501;0;0;0;2;0;0;0;0;2;0;0;0;4
8502;0;0;0;0;0;0;0;0;0;0;0;0;0
8503;0;0;0;4;0;2;1;1;1;0;0;0;9
8504;0;1;0;1;0;1;0;0;1;0;0;0;4
8505;0;0;0;2;0;1;0;0;1;0;0;0;4
8506;0;0;0;0;0;0;0;0;0;0;0;0;0
8507;1;0;0;1;0;1;0;0;1;0;0;0;4
8508;0;0;0;2;0;1;0;1;2;0;0;0;6
8509;0;0;0;5;0;0;0;0;0;0;0;0;5
8510;0;0;0;1;0;1;0;0;0;0;0;0;2
8511;0;0;0;0;0;0;0;0;0;0;0;0;0
8512;0;0;0;0;0;0;0;0;0;0;0;0;0
8513;0;0;0;1;0;1;0;0;0;0;0;0;2
8514;0;0;0;0;0;0;0;0;0;0;0;0;0
8515;0;0;0;5;0;5;0;1;0;0;0;0;11
8516;2;0;0;1;0;1;0;0;0;0;0;0;4
8517;1;0;0;0;0;1;0;0;0;0;0;0;2
8518;0;0;0;0;0;0;0;0;0;0;0;0;0
8519;0;0;0;0;0;0;0;0;0;0;0;0;0
8520;0;0;0;0;0;0;0;0;0;0;0;0;0
8521;0;0;0;2;0;1;1;0;0;0;0;0;4
8522;0;0;0;0;0;0;0;0;0;0;0;0;0
8523;0;0;0;1;0;0;0;0;1;0;0;0;2
8524;0;0;0;0;0;0;0;0;0;0;0;0;0
8525;0;0;0;1;0;2;1;0;1;0;0;0;5
8526;0;0;0;0;0;0;0;0;0;0;0;0;0
8527;0;0;1;2;0;0;0;1;2;1;0;0;7
8528;4;0;4;7;0;3;0;0;3;0;0;0;21
8529;0;0;0;0;0;0;0;0;0;0;0;0;0
8530;0;0;0;0;0;1;1;0;0;0;0;0;2
8531;0;0;0;0;0;0;0;0;0;0;0;0;0
8532;0;0;0;1;0;4;0;4;3;0;0;0;12
8533;0;0;0;2;0;1;0;1;2;0;0;0;6
8534;0;0;0;0;0;0;0;0;0;0;0;0;0
8535;0;0;0;1;0;0;2;0;0;0;0;0;3
8536;0;0;0;1;0;0;0;0;1;0;0;0;2
8537;0;0;0;0;0;0;0;0;0;0;0;0;0
8538;1;0;1;7;0;4;0;2;4;1;0;0;20
8539;0;0;0;0;0;0;0;0;0;0;0;0;0
8540;0;0;0;1;0;1;0;1;1;0;0;0;4
8541;0;0;0;0;0;1;1;0;0;0;0;0;2
8542;0;0;0;0;0;0;0;0;0;0;0;0;0
8543;0;0;0;0;0;1;1;0;0;0;0;0;2
8544;0;0;0;0;0;0;0;0;0;0;0;0;0
8545;0;0;0;0;0;1;0;1;0;0;0;0;2
8546;0;0;0;0;0;0;0;0;0;0;0;0;0
8547;0;0;0;0;0;0;0;0;0;0;0;0;0
8548;0;0;0;3;0;1;1;0;3;0;0;0;8
8549;0;0;0;3;0;1;0;0;2;0;0;0;6
8550;0;0;0;1;0;1;1;0;0;0;0;0;3
8551;0;0;0;2;0;0;2;0;0;0;0;0;4
8552;0;0;0;0;0;1;3;0;0;0;0;0;4
8553;0;0;0;1;0;0;0;0;1;0;0;0;2
8554;0;0;0;0;0;0;0;0;0;0;0;0;0
8555;0;0;0;1;0;1;0;0;0;0;0;0;2
8556;0;0;0;0;0;0;0;0;0;0;0;0;0
8557;0;0;0;2;0;0;0;0;2;0;0;0;4
8558;0;0;0;0;0;0;0;0;0;0;0;0;0
8559;2;0;0;1;0;2;0;0;1;0;0;0;6
8560;0;0;0;0;0;0;0;0;0;0;0;0;0
8561;0;0;0;0;0;0;0;0;0;0;0;0;0
8562;0;0;0;2;0;1;0;0;1;0;0;0;4
8563;0;0;0;0;0;0;0;0;0;0;0;0;0
8564;0;0;0;0;0;0;0;0;0;0;0;0;0
8565;0;0;0;1;0;1;0;0;0;0;0;0;2
8566;0;0;0;0;0;0;0;0;0;0;0;0;0
8567;0;0;0;2;0;0;0;0;2;0;0;0;4
8568;0;1;0;1;0;2;0;0;0;0;0;0;4
8569;0;0;0;1;0;1;1;0;1;0;0;0;4
8570;0;0;0;0;0;0;0;0;0;0;0;0;0
8571;0;0;0;0;0;0;0;0;0;0;0;0;0
8572;0;0;0;0;0;0;0;0;0;0;0;0;0
8573;0;0;0;1;0;1;0;0;0;0;0;0;2
8574;0;0;0;0;0;0;0;0;0;0;0;0;0
8575;0;0;0;1;0;2;0;1;0;0;0;0;4
8576;0;0;0;0;0;0;0;0;0;0;0;0;0
8577;0;0;0;3;0;0;0;0;3;0;0;0;6
8578;0;0;0;0;0;0;0;0;0;0;0;0;0
8579;0;0;0;2;0;1;0;0;2;0;0;0;5
8580;0;0;0;2;0;0;2;0;0;0;0;0;4
8581;0;0;0;2;0;1;0;0;1;0;0;0;4
8582;0;2;1;0;0;1;0;6;2;0;0;0;12
8583;1;0;0;1;0;2;0;1;0;0;0;0;5
8584;0;0;0;0;0;0;0;0;0;0;0;0;0
8585;0;0;0;0;0;2;2;0;0;0;0;0;4
8586;0;0;0;0;0;0;0;0;0;0;0;0;0
8587;0;0;0;0;0;0;0;0;0;0;0;0;0
8588;0;1;0;2;0;28;0;28;0;0;0;0;59
8589;0;0;0;3;0;2;0;0;1;0;0;0;6
8590;0;0;0;2;0;0;0;1;2;0;0;0;5
8591;0;3;0;0;0;3;0;0;0;0;0;0;6
8592;0;0;0;0;0;1;1;0;0;0;0;0;2
8593;0;0;0;0;0;0;0;0;0;0;0;0;0
8594;1;0;0;3;0;2;0;1;2;0;0;0;9
8595;0;0;0;2;0;1;0;0;1;0;0;0;4
8596;0;0;0;2;0;0;0;0;2;0;0;0;4
8597;0;0;0;1;0;2;1;0;0;0;0;0;4
8598;0;0;0;0;0;0;0;0;0;0;0;0;0
8599;0;0;0;2;0;0;1;0;1;0;0;0;4
8600;1;0;0;1;0;2;0;1;0;0;0;0;5
8601;0;0;0;0;0;0;0;0;0;0;0;0;0
8602;0;0;0;1;0;3;0;2;0;0;0;0;6
8603;0;0;1;4;0;2;0;5;4;1;1;0;18
8604;0;0;0;0;0;0;0;0;0;0;0;0;0
8605;0;0;0;0;0;0;0;0;0;0;0;0;0
8606;0;0;0;4;0;1;0;0;3;0;0;0;8
8607;0;4;0;0;0;3;0;1;1;0;0;0;9
8608;0;0;0;2;0;1;0;0;1;0;0;0;4
8609;0;0;0;0;0;0;0;0;0;0;0;0;0
8610;0;0;1;0;0;0;1;1;0;0;0;0;3
8611;0;0;0;1;0;1;0;1;0;0;1;0;4
8612;1;1;0;2;1;6;0;8;2;0;3;0;24
8613;0;0;0;0;0;0;0;0;0;0;0;0;0
8614;0;0;0;0;0;0;0;0;0;0;0;0;0
8615;0;0;0;2;0;0;1;0;1;0;0;0;4
8616;0;0;0;0;0;0;0;0;0;0;0;0;0
8617;0;0;1;4;0;4;0;4;0;1;0;0;14
8618;1;0;0;3;0;4;0;0;0;0;0;0;8
8619;0;0;0;0;0;0;0;0;0;0;0;0;0
8620;0;0;0;2;0;0;1;0;1;0;0;0;4
8621;0;0;0;3;0;1;1;0;1;0;0;0;6
8622;0;0;0;2;0;1;1;0;1;0;0;0;5
8623;1;1;0;2;0;2;0;0;0;0;0;0;6
8624;1;0;0;3;0;2;0;0;2;0;0;0;8
8625;0;0;0;0;0;0;0;0;0;0;0;0;0
8626;0;0;0;1;0;0;1;0;1;0;0;0;3
8627;0;0;0;3;0;1;1;0;1;0;0;0;6
8628;0;0;0;2;0;1;0;2;1;0;0;0;6
8629;0;0;0;1;0;1;0;0;0;0;0;0;2
8630;0;0;0;0;0;0;0;0;0;0;0;0;0
8631;0;0;0;0;0;0;0;0;0;0;0;0;0
8632;0;0;0;3;0;1;0;0;2;0;0;0;6
8633;0;0;0;0;0;0;0;0;0;0;0;0;0
8634;0;0;0;2;0;1;1;0;0;0;0;0;4
8635;0;0;0;2;0;1;0;0;1;0;0;0;4
8636;0;0;0;6;0;0;2;0;4;0;0;0;12
8637;0;0;0;0;0;0;0;0;0;0;0;0;0
8638;0;0;0;1;0;0;0;0;1;0;0;0;2
8639;0;0;0;0;0;0;0;0;0;0;0;0;0
8640;0;0;0;0;0;0;0;0;0;0;0;0;0
8641;0;0;0;0;0;0;0;0;0;0;0;0;0
8642;0;0;0;0;0;1;1;1;0;0;0;0;3
8643;0;0;0;2;0;1;0;0;1;0;0;0;4
8644;0;0;0;0;1;0;0;2;0;0;0;0;3
8645;0;0;0;1;0;1;0;1;1;0;0;0;4
8646;0;0;0;0;0;0;0;0;0;0;0;0;0
8647;3;0;0;0;3;5;0;5;0;0;0;0;16
8648;0;0;0;0;0;1;1;0;0;0;0;0;2
8649;0;0;0;0;0;0;0;0;0;0;0;0;0
8650;0;0;0;0;0;0;0;0;0;0;0;0;0
8651;0;0;0;0;0;0;0;0;0;0;0;0;0
8652;0;0;0;2;0;1;0;0;1;0;0;0;4
8653;0;0;0;0;0;0;0;0;0;0;0;0;0
8654;0;0;0;1;0;0;0;0;1;0;0;0;2
8655;0;0;0;0;0;0;0;0;0;0;0;0;0
8656;0;0;0;0;0;0;0;0;0;0;0;0;0
8657;0;0;0;0;0;0;0;0;0;0;0;0;0
8658;0;0;0;3;0;2;0;0;3;0;0;0;8
8659;0;0;0;7;0;0;0;0;7;0;0;0;14
8660;0;0;0;0;0;0;0;0;0;0;0;0;0
8661;0;0;0;2;0;1;0;0;2;0;0;0;5
8662;0;0;0;2;0;0;0;0;2;0;0;0;4
8663;0;0;0;0;0;0;0;0;0;0;0;0;0
8664;0;0;0;0;0;0;0;0;0;0;0;0;0
8665;0;0;0;0;0;0;0;0;0;0;0;0;0
8666;0;0;0;1;0;0;0;0;1;0;0;0;2
8667;0;0;0;0;0;0;0;0;0;0;0;0;0
8668;2;0;0;3;0;0;0;2;0;0;0;0;7
8669;0;0;0;0;0;0;0;0;0;0;0;0;0
8670;0;0;0;0;0;0;0;0;0;0;0;0;0
8671;0;0;0;0;0;0;0;0;0;0;0;0;0
8672;0;0;0;2;0;3;0;1;0;0;0;0;6
8673;0;0;0;0;0;0;0;0;0;0;0;0;0
8674;0;0;0;0;0;0;0;0;0;0;0;0;0
8675;1;0;0;2;0;1;0;0;2;0;0;0;6
8676;0;0;0;0;0;0;0;0;0;0;0;0;0
8677;1;0;0;0;0;3;0;2;2;0;0;0;8
8678;0;0;0;0;0;0;0;0;0;0;0;0;0
8679;0;0;0;0;0;0;0;0;0;0;0;0;0
8680;1;0;0;1;0;2;0;1;1;0;0;0;6
8681;0;0;0;4;0;0;0;0;4;0;0;0;8
8682;1;0;0;1;0;1;0;0;0;0;0;0;3
8683;1;0;0;1;0;1;0;0;1;0;0;0;4
8684;0;0;0;0;0;0;0;0;0;0;0;0;0
8685;0;0;0;2;0;1;0;0;1;0;0;0;4
8686;0;0;0;0;0;0;0;0;0;0;0;0;0
8687;0;0;0;0;0;0;0;0;0;0;0;0;0
8688;0;0;0;1;0;1;1;0;0;0;0;0;3
8689;0;0;2;2;0;1;0;2;1;1;0;0;9
8690;0;0;0;3;0;2;1;0;0;0;0;0;6
8691;0;0;0;0;0;0;0;0;0;0;0;0;0
8692;0;0;0;2;0;1;0;0;1;0;0;0;4
8693;0;0;0;0;0;0;0;0;0;0;0;0;0
8694;1;0;0;1;0;2;0;1;0;0;0;0;5
8695;0;0;0;0;0;0;0;0;0;0;0;0;0
8696;0;0;0;0;0;0;0;0;0;0;0;0;0
8697;0;0;0;4;0;0;0;0;4;0;0;0;8
8698;0;0;0;0;0;0;0;0;0;0;0;0;0
8699;0;0;0;1;0;0;0;0;1;0;0;0;2
8700;0;0;0;0;0;0;0;0;0;0;0;0;0
8701;0;0;0;1;0;0;0;0;1;0;0;0;2
8702;0;0;0;0;0;0;0;0;0;0;0;0;0
8703;0;3;0;1;0;0;0;0;4;0;0;0;8
8704;1;0;0;4;0;6;0;1;0;0;0;0;12
8705;0;0;0;0;0;0;0;0;0;0;0;0;0
8706;0;0;0;0;0;0;0;0;0;0;0;0;0
8707;1;0;2;1;0;0;0;1;0;1;0;0;6
8708;0;0;28;0;0;23;0;51;0;28;0;0;130
8709;0;0;0;0;0;0;0;0;0;0;0;0;0
8710;0;0;0;3;0;0;0;0;3;0;0;0;6
8711;1;0;1;2;0;0;0;0;1;0;0;0;5
8712;0;0;0;0;0;0;0;0;0;0;0;0;0
8713;0;0;0;2;0;0;0;0;2;0;0;0;4
8714;0;0;0;0;0;0;0;0;0;0;0;0;0
8715;0;0;0;0;0;0;0;0;0;0;0;0;0
8716;1;0;0;0;0;1;0;0;0;0;0;0;2
8717;0;0;0;0;0;0;0;0;0;0;0;0;0
8718;0;0;0;2;0;1;0;0;2;0;0;0;5
8719;0;0;0;0;0;0;0;0;0;0;0;0;0
8720;0;0;0;0;0;1;1;0;0;0;0;0;2
8721;0;0;0;0;0;0;0;0;0;0;0;0;0
8722;0;0;0;3;0;0;1;0;2;0;0;0;6
8723;0;0;0;0;0;0;0;0;0;0;0;0;0
8724;0;0;0;0;0;1;1;0;0;0;0;0;2
8725;0;0;0;0;0;0;0;0;0;0;0;0;0
8726;0;0;0;0;0;0;0;0;0;0;0;0;0
8727;0;0;0;7;0;6;1;6;0;0;0;0;20
